FALSE,6224,6225,6225,50.0
FALSE,6224,6225,6225,50.0
FALSE,6224,6226,6224,50.0
FALSE,6220,6219,6221,50.0
FALSE,6197,6198,6198,50.0
FALSE,0,0,0,50.0
FALSE,0,0,0,50.0
FALSE,0,0,0,50.0
FALSE,0,0,0,50.0
FALSE,0,0,0,50.0
FALSE,0,0,0,50.0
